"ENTRY","PERIOD","ACCNO","DOCNO","STOCKNO","DESCRIPTION","CATEGORY","GROUP","BRAND","ORDERNO","DATE","QTY","RETAIL","COST","REF","REP","USER","LOCATION","CONTRACT","COMMS","LINECOMMS","TAXCODE","LINETAX","PROJNO","DEPARTMENT","SRETAIL1","SRETAIL2","SRETAIL3","SRETAIL4","SRETAIL5","SRETAIL6","REP","NAME","STOCKNOENT","STOCKBAR","SUPSTOCKNO","SUPREF"
"Invoice",8,"SWA002","00007296","19.3","19KG LPG REFILL","19K","LPG","","","09/11/2020",2.00,334.7850,276.8444,"","002","DARREN","01","",0.0000,0.0000,1,100.44,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","SWAADISHT - NEW ACCOUNT","","","",""
"GRV",8,"003ORY","00001354","19.3","19KG LPG REFILL","19K","LPG","","00000000","09/11/2020",-15.00,0.0000,278.0973,"20008943","","DARREN","01","",0.0000,0.0000,1,625.72,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",8,"BU0002","00007297","19.3","19KG LPG REFILL","19K","LPG","","","10/11/2020",4.00,324.3500,277.5156,"","002","DARREN","01","",0.0000,0.0000,1,194.62,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",8,"BU0002","00007298","19.3","19KG LPG REFILL","19K","LPG","","","10/11/2020",4.00,324.3500,277.5156,"","002","DARREN","01","",0.0000,0.0000,1,194.61,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",8,"GW0001","00007301","19.3","19KG LPG REFILL","19K","LPG","","","10/11/2020",5.00,324.3500,277.5156,"","002","DARREN","01","",0.0000,0.0000,1,243.26,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","KWA BHIDLA STORE","","","",""
"Invoice",8,"MD0003","00007312","19.3","19KG LPG REFILL","19K","LPG","","","13/11/2020",1.00,321.7400,277.5156,"MANUAL #72","002","DARREN","01","",0.0000,0.0000,1,48.26,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BLUFF MEAT SUPPLY(PTY) LTD","","","",""
"Invoice",8,"CS0004","00007314","19.3","19KG LPG REFILL","19K","LPG","","","12/11/2020",1.00,347.8300,277.5156,"","001","DARREN","01","",0.0000,0.0000,1,52.17,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0004","00007315","19.3","19KG LPG REFILL","19K","LPG","","","12/11/2020",4.00,330.4350,277.5156,"","001","DARREN","01","",0.0000,0.0000,1,198.26,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"GO0001","00007322","19.3","19KG LPG REFILL","19K","LPG","","","16/11/2020",2.00,330.4350,277.5156,"","002","DARREN","01","",0.0000,0.0000,1,99.13,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","GOLDEN DRAGON","","","",""
"Invoice",8,"SWA002","00007324","19.3","19KG LPG REFILL","19K","LPG","","","17/11/2020",2.00,334.7850,277.5156,"","002","DARREN","01","",0.0000,0.0000,1,100.44,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","SWAADISHT - NEW ACCOUNT","","","",""
"GRV",8,"003ORY","00001356","19.3","19KG LPG REFILL","19K","LPG","","00000000","17/11/2020",-15.00,0.0000,278.0607,"20009113","","DARREN","01","",0.0000,0.0000,1,625.64,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",8,"DAY001","00007325","19.3","19KG LPG REFILL","19K","LPG","","","17/11/2020",2.00,224.5300,277.9244,"","001","DARREN","01","",0.0000,0.0000,1,67.36,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","DAYALAN - COD ACCOUNT","","","",""
"Crd Note",8,"DAY001","00000892","19.3","19KG LPG REFILL","19K","LPG","","00007325","17/11/2020",-2.00,224.5300,277.9244,"SKU ERROR","001","LOUIS","01","",0.0000,0.0000,1,67.36,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","DAYALAN - COD ACCOUNT","","","",""
"Crd Note",8,"BU0002","00000893","19.3","19KG LPG REFILL","19K","LPG","","00007297","17/11/2020",-4.00,324.3500,277.9244,"","002","LOUIS","01","",0.0000,0.0000,1,194.62,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",8,"PAN001","00007328","19.3","19KG LPG REFILL","19K","LPG","","","18/11/2020",2.00,313.0400,277.9244,"","002","DARREN","01","",0.0000,0.0000,1,93.91,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"DELIVERY","PANDA SUSHI","","","",""
"Invoice",8,"CS0004","00007329","19.3","19KG LPG REFILL","19K","LPG","","","18/11/2020",1.00,347.8300,277.9244,"","001","TANAKA","01","",0.0000,0.0000,1,52.17,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0004","00007330","19.3","19KG LPG REFILL","19K","LPG","","","18/11/2020",1.00,347.8300,277.9244,"","001","TANAKA","01","",0.0000,0.0000,1,52.17,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0004","00007336","19.3","19KG LPG REFILL","19K","LPG","","","19/11/2020",1.00,347.8300,277.9244,"","001","DARREN","01","",0.0000,0.0000,1,52.17,"","",340.9665,212.4700,212.4700,212.4700,212.4700,212.4700,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"GRV",8,"001AVT","00001357","19.4","19KG LPG - PACKED","19K","LPG","","00000000","17/11/2020",-10.00,0.0000,224.5300,"DAYALAN #23","","LOUIS","01","",0.0000,0.0000,1,336.80,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES","","","",""
"Invoice",8,"DAY001","00007326","19.4","19KG LPG - PACKED","19K","LPG","","","17/11/2020",2.00,224.5300,224.5300,"","001","DARREN","01","",0.0000,0.0000,1,67.36,"","",224.5300,224.5300,224.5300,224.5300,224.5300,224.5300,"COUNTER SALES","DAYALAN - COD ACCOUNT","","","",""
"Invoice",8,"WOR002","00007178","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","12/10/2020",4.00,300.0000,299.6794,"","001","TANAKA","01","",0.0000,0.0000,1,180.00,"","",299.6800,299.6800,299.6800,299.6800,299.6800,299.6800,"COUNTER SALES","WORKS ON SITE - NEW","","","",""
"GRV",8,"001AVT","00001343","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","00000000","14/10/2020",-26.00,0.0000,300.0000,"0009361","","DARREN","01","",0.0000,0.0000,1,1170.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES","","","",""
"Invoice",8,"CS0004","00007198","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","15/10/2020",1.00,300.0000,299.7163,"","001","TANAKA","01","",0.0000,0.0000,1,45.00,"","",299.7200,299.7200,299.7200,299.7200,299.7200,299.7200,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"PEA017","00007230","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","26/10/2020",1.00,300.0000,299.7163,"SHORT ON #7222","002","DARREN","01","",0.0000,0.0000,1,45.00,"","",299.7200,299.7200,299.7200,299.7200,299.7200,299.7200,"DELIVERY","OB'S SECURITY SERVICES-7 LAKE VIEW","","","",""
"GRV",8,"003ORY","00001346","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","00000000","26/10/2020",-2.00,0.0000,300.0000,"20008573","","DARREN","01","",0.0000,0.0000,1,90.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",8,"NIP001","00007242","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","27/10/2020",1.00,300.0000,299.7188,"SHORT ON 7237","002","TANAKA","01","",0.0000,0.0000,1,45.00,"","",299.7200,299.7200,299.7200,299.7200,299.7200,299.7200,"DELIVERY","NIP INN","","","",""
"Invoice",8,"BU0002","00007245","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","27/10/2020",5.00,300.0000,299.7188,"SHORT ON #7234","002","DARREN","01","",0.0000,0.0000,1,225.00,"","",299.7200,299.7200,299.7200,299.7200,299.7200,299.7200,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",8,"CS0035","00007246","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","27/10/2020",2.00,300.0000,299.7188,"","001","DARREN","01","",0.0000,0.0000,1,90.00,"","",299.7200,299.7200,299.7200,299.7200,299.7200,299.7200,"COUNTER SALES","CASH SALES","","","",""
"Invoice",8,"TH0001","00007255","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","29/10/2020",4.00,300.0000,299.7188,"SHORT ON #7251","002","DARREN","01","",0.0000,0.0000,1,180.00,"","",299.7200,299.7200,299.7200,299.7200,299.7200,299.7200,"DELIVERY","THUTHUKA GENERAL DEALER","","","",""
"Invoice",8,"CS0004","00007281","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","04/11/2020",1.00,300.0000,299.7188,"","001","DARREN","01","",0.0000,0.0000,1,45.00,"","",299.7200,299.7200,299.7200,299.7200,299.7200,299.7200,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0035","00007292","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","","06/11/2020",1.00,300.0000,299.7188,"","002","TANAKA","01","",0.0000,0.0000,1,45.00,"","",299.7200,299.7200,299.7200,299.7200,299.7200,299.7200,"DELIVERY","CASH SALES","","","",""
"GRV",8,"001AVT","00001357","9.2","9KG CYLINDER DEPOSIT","CYL","CYL","","00000000","17/11/2020",-20.00,0.0000,300.0000,"DAYALAN #23","","LOUIS","01","",0.0000,0.0000,1,900.00,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"AVT ENTERPRISES","","","",""
"Invoice",8,"CS0004","00007168","9.3","9KG EASIGAS LPG","9KG","LPG","","","08/10/2020",2.00,173.9150,130.4291,"","001","TANAKA","01","",0.0000,0.0000,1,52.17,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0004","00007171","9.3","9KG EASIGAS LPG","9KG","LPG","","","09/10/2020",1.00,156.5200,130.4291,"","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"TH0001","00007172","9.3","9KG EASIGAS LPG","9KG","LPG","","","09/10/2020",30.00,163.4800,130.4291,"","002","DARREN","01","",0.0000,0.0000,1,735.66,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","THUTHUKA GENERAL DEALER","","","",""
"Invoice",8,"CS0004","00007173","9.3","9KG EASIGAS LPG","9KG","LPG","","","09/10/2020",1.00,173.9100,130.4291,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0035","00007177","9.3","9KG EASIGAS LPG","9KG","LPG","","","12/10/2020",1.00,156.5200,130.4291,"PIE LADY","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"GRV",8,"003ORY","00001342","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","12/10/2020",-20.00,0.0000,129.9840,"20008238","","DARREN","01","",0.0000,0.0000,1,389.95,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",8,"CS0035","00007180","9.3","9KG EASIGAS LPG","9KG","LPG","","","12/10/2020",1.00,156.5200,129.9840,"PIE LADY","001","DARREN","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",8,"CS0035","00007181","9.3","9KG EASIGAS LPG","9KG","LPG","","","12/10/2020",1.00,156.5200,129.9840,"MORNE","001","DARREN","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",8,"CS0004","00007182","9.3","9KG EASIGAS LPG","9KG","LPG","","","12/10/2020",2.00,156.5200,129.9840,"","001","DARREN","01","",0.0000,0.0000,1,46.96,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"BU0002","00007184","9.3","9KG EASIGAS LPG","9KG","LPG","","","13/10/2020",20.00,155.6500,129.9840,"","002","DARREN","01","",0.0000,0.0000,1,466.95,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",8,"NIP001","00007185","9.3","9KG EASIGAS LPG","9KG","LPG","","","13/10/2020",1.00,155.6500,129.9840,"","002","DARREN","01","",0.0000,0.0000,1,23.35,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","NIP INN","","","",""
"Invoice",8,"PHO001","00007186","9.3","9KG EASIGAS LPG","9KG","LPG","","","13/10/2020",4.00,155.6500,129.9840,"","002","DARREN","01","",0.0000,0.0000,1,93.39,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","PHOLELA CLINIC","","","",""
"Invoice",8,"CS0035","00007187","9.3","9KG EASIGAS LPG","9KG","LPG","","","13/10/2020",1.00,155.6500,129.9840,"","001","DARREN","01","",0.0000,0.0000,1,23.35,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",8,"CS0004","00007188","9.3","9KG EASIGAS LPG","9KG","LPG","","","14/10/2020",2.00,173.9150,129.9840,"","001","DARREN","01","",0.0000,0.0000,1,52.17,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0004","00007191","9.3","9KG EASIGAS LPG","9KG","LPG","","","14/10/2020",1.00,156.5200,129.9840,"","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0004","00007198","9.3","9KG EASIGAS LPG","9KG","LPG","","","15/10/2020",1.00,156.5200,129.9840,"","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0035","00007199","9.3","9KG EASIGAS LPG","9KG","LPG","","","15/10/2020",1.00,173.9100,129.9840,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"GRV",8,"003ORY","00001344","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","19/10/2020",-30.00,0.0000,129.9837,"20008390","","DARREN","01","",0.0000,0.0000,1,584.93,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",8,"CS0004","00007212","9.3","9KG EASIGAS LPG","9KG","LPG","","","21/10/2020",1.00,173.9100,129.9837,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0004","00007215","9.3","9KG EASIGAS LPG","9KG","LPG","","","22/10/2020",1.00,173.9100,129.9837,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0004","00007220","9.3","9KG EASIGAS LPG","9KG","LPG","","","23/10/2020",2.00,165.2150,129.9837,"","001","TANAKA","01","",0.0000,0.0000,1,49.56,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0035","00007224","9.3","9KG EASIGAS LPG","9KG","LPG","","","26/10/2020",1.00,156.5200,129.9837,"","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",8,"CS0001","00007228","9.3","9KG EASIGAS LPG","9KG","LPG","","","26/10/2020",2.00,156.5200,129.9837,"BMS","001","DARREN","01","",0.0000,0.0000,1,46.96,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALE - DELIVERY","","","",""
"Invoice",8,"CS0004","00007231","9.3","9KG EASIGAS LPG","9KG","LPG","","","26/10/2020",1.00,173.9100,129.9837,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"GRV",8,"003ORY","00001346","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","26/10/2020",-30.00,0.0000,130.1073,"20008573","","DARREN","01","",0.0000,0.0000,1,585.48,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",8,"BU0002","00007233","9.3","9KG EASIGAS LPG","9KG","LPG","","","27/10/2020",1.00,155.6500,130.0896,"","002","DARREN","01","",0.0000,0.0000,1,23.35,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",8,"BU0002","00007234","9.3","9KG EASIGAS LPG","9KG","LPG","","","27/10/2020",24.00,155.6500,130.0896,"","002","DARREN","01","",0.0000,0.0000,1,560.34,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",8,"PHO001","00007235","9.3","9KG EASIGAS LPG","9KG","LPG","","","27/10/2020",5.00,155.6500,130.0896,"","002","DARREN","01","",0.0000,0.0000,1,116.74,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","PHOLELA CLINIC","","","",""
"Invoice",8,"GW0001","00007236","9.3","9KG EASIGAS LPG","9KG","LPG","","","27/10/2020",5.00,155.6500,130.0896,"","002","DARREN","01","",0.0000,0.0000,1,116.74,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","KWA BHIDLA STORE","","","",""
"Invoice",8,"NIP001","00007237","9.3","9KG EASIGAS LPG","9KG","LPG","","","27/10/2020",2.00,155.6500,130.0896,"","002","DARREN","01","",0.0000,0.0000,1,46.70,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","NIP INN","","","",""
"Invoice",8,"CS0004","00007240","9.3","9KG EASIGAS LPG","9KG","LPG","","","27/10/2020",1.00,156.5200,130.0896,"","001","DARREN","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0004","00007241","9.3","9KG EASIGAS LPG","9KG","LPG","","","27/10/2020",2.00,156.5200,130.0896,"","001","TANAKA","01","",0.0000,0.0000,1,46.96,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0035","00007246","9.3","9KG EASIGAS LPG","9KG","LPG","","","27/10/2020",2.00,156.5200,130.0896,"","001","DARREN","01","",0.0000,0.0000,1,46.96,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"GRV",8,"003ORY","00001347","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","27/10/2020",-20.00,0.0000,129.9915,"20008613","","DARREN","01","",0.0000,0.0000,1,389.97,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",8,"MA0050","00007247","9.3","9KG EASIGAS LPG","9KG","LPG","","","28/10/2020",3.00,160.8700,129.9915,"","002","DARREN","01","",0.0000,0.0000,1,72.39,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","MAYORS WALK SPAR","","","",""
"Invoice",8,"TH0001","00007251","9.3","9KG EASIGAS LPG","9KG","LPG","","","29/10/2020",30.00,155.6500,129.9915,"","002","DARREN","01","",0.0000,0.0000,1,700.43,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","THUTHUKA GENERAL DEALER","","","",""
"GRV",8,"003ORY","00001348","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","29/10/2020",-28.00,0.0000,129.9839,"20008668","","DARREN","01","",0.0000,0.0000,1,545.93,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"GRV",8,"003ORY","00001349","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","29/10/2020",-6.00,0.0000,129.9833,"20008645","","DARREN","01","",0.0000,0.0000,1,116.99,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",8,"CS0035","00007259","9.3","9KG EASIGAS LPG","9KG","LPG","","","30/10/2020",1.00,156.5200,129.9836,"","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",8,"CS0035","00007260","9.3","9KG EASIGAS LPG","9KG","LPG","","","30/10/2020",1.00,156.5200,129.9836,"","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",8,"BU0003","00007264","9.3","9KG EASIGAS LPG","9KG","LPG","","","02/11/2020",25.00,157.8300,129.9836,"","002","DARREN","01","",0.0000,0.0000,1,591.87,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","IMPENDLE WHOLESALE","","","",""
"Invoice",8,"CS0004","00007265","9.3","9KG EASIGAS LPG","9KG","LPG","","","02/11/2020",1.00,156.5200,129.9836,"","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0035","00007269","9.3","9KG EASIGAS LPG","9KG","LPG","","","03/11/2020",1.00,173.9100,129.9836,"","001","DARREN","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",8,"BU0002","00007272","9.3","9KG EASIGAS LPG","9KG","LPG","","","03/11/2020",37.00,155.6500,129.9836,"","002","DARREN","01","",0.0000,0.0000,1,863.86,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",8,"PHO001","00007273","9.3","9KG EASIGAS LPG","9KG","LPG","","","03/11/2020",7.00,155.6500,129.9836,"","002","DARREN","01","",0.0000,0.0000,1,163.43,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","PHOLELA CLINIC","","","",""
"GRV",8,"003ORY","00001351","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","03/11/2020",-48.00,0.0000,129.9840,"20008800","","DARREN","01","",0.0000,0.0000,1,935.88,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"GRV",8,"003ORY","00001353","9.3","9KG EASIGAS LPG","9KG","LPG","","00000000","04/11/2020",-30.00,0.0000,131.7130,"20008826","","DARREN","01","",0.0000,0.0000,1,592.71,"","",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,"ORYX 2020","","","",""
"Invoice",8,"CS0004","00007281","9.3","9KG EASIGAS LPG","9KG","LPG","","","04/11/2020",1.00,156.5200,131.7130,"","001","DARREN","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0035","00007282","9.3","9KG EASIGAS LPG","9KG","LPG","","","05/11/2020",1.00,173.9100,131.7130,"","001","TANAKA","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",8,"CS0035","00007283","9.3","9KG EASIGAS LPG","9KG","LPG","","","05/11/2020",1.00,156.5200,131.7130,"PIE LADY","001","DARREN","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES","","","",""
"Invoice",8,"CS0004","00007287","9.3","9KG EASIGAS LPG","9KG","LPG","","","06/11/2020",1.00,156.5200,131.7130,"","001","TANAKA","01","",0.0000,0.0000,1,23.48,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0004","00007290","9.3","9KG EASIGAS LPG","9KG","LPG","","","06/11/2020",2.00,156.5200,131.7130,"","001","TANAKA","01","",0.0000,0.0000,1,46.96,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","CASH SALES - SPEEDPOINT","","","",""
"Invoice",8,"CS0035","00007292","9.3","9KG EASIGAS LPG","9KG","LPG","","","06/11/2020",2.00,156.5200,131.7130,"","002","TANAKA","01","",0.0000,0.0000,1,46.96,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","CASH SALES","","","",""
"Invoice",8,"BU0002","00007297","9.3","9KG EASIGAS LPG","9KG","LPG","","","10/11/2020",10.00,148.7000,131.7130,"","002","DARREN","01","",0.0000,0.0000,1,223.05,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",8,"BU0002","00007298","9.3","9KG EASIGAS LPG","9KG","LPG","","","10/11/2020",10.00,157.3900,131.7130,"","002","DARREN","01","",0.0000,0.0000,1,236.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","BULWER CASH STORE","","","",""
"Invoice",8,"KAT001","00007300","9.3","9KG EASIGAS LPG","9KG","LPG","","","10/11/2020",1.00,173.9100,131.7130,"","001","DARREN","01","",0.0000,0.0000,1,26.09,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"COUNTER SALES","KATHY","","","",""
"Invoice",8,"GW0001","00007301","9.3","9KG EASIGAS LPG","9KG","LPG","","","10/11/2020",2.00,157.3900,131.7130,"","002","DARREN","01","",0.0000,0.0000,1,47.22,"","",161.5105,100.6400,100.6400,100.6400,100.6400,100.6400,"DELIVERY","KWA BHIDLA STORE","","","",""
